"unlist.a.","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"ancud","no pertenece a ningún pueblo indígena","no, ninguno","mujer",673,"2011",10202
"ancud","mapuche","sí, lee y escribe","mujer",3109,"2011",10202
"ancud","no pertenece a ningún pueblo indígena","no, sólo escribe","hombre",40,"2011",10202
"ancud","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",12132,"2011",10202
"ancud","mapuche","no, ninguno","mujer",392,"2011",10202
"ancud","no pertenece a ningún pueblo indígena","no, ninguno","hombre",338,"2011",10202
"ancud","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",13541,"2011",10202
"andacollo","diaguita","sí, lee y escribe","mujer",50,"2011",4103
"andacollo","aymara","sí, lee y escribe","mujer",19,"2011",4103
"andacollo","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",3263,"2011",4103
"andacollo","no pertenece a ningún pueblo indígena","no, ninguno","hombre",48,"2011",4103
"andacollo","mapuche","sí, lee y escribe","hombre",28,"2011",4103
"andacollo","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",3101,"2011",4103
"andacollo","no pertenece a ningún pueblo indígena","no, sólo escribe","mujer",23,"2011",4103
"andacollo","diaguita","sí, lee y escribe","hombre",25,"2011",4103
"andacollo","no pertenece a ningún pueblo indígena","no, sólo lee","hombre",35,"2011",4103
"andacollo","no pertenece a ningún pueblo indígena","no, ninguno","mujer",54,"2011",4103
"andacollo","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",52,"2011",4103
"angol","atacameño (likán antai)","sí, lee y escribe","hombre",48,"2011",9201
"angol","no pertenece a ningún pueblo indígena","no, sólo lee","hombre",101,"2011",9201
"angol","no pertenece a ningún pueblo indígena","no, sólo escribe","hombre",28,"2011",9201
"angol","no pertenece a ningún pueblo indígena","no, ninguno","mujer",1169,"2011",9201
"angol","no pertenece a ningún pueblo indígena","no, ninguno","hombre",416,"2011",9201
"angol","mapuche","no, sólo escribe","hombre",21,"2011",9201
"angol","mapuche","no, ninguno","hombre",371,"2011",9201
"angol","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",14338,"2011",9201
"angol","mapuche","sí, lee y escribe","hombre",1670,"2011",9201
"angol","atacameño (likán antai)","sí, lee y escribe","mujer",24,"2011",9201
"angol","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",117,"2011",9201
"angol","no pertenece a ningún pueblo indígena","no, sólo escribe","mujer",62,"2011",9201
"angol","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",17785,"2011",9201
"angol","mapuche","no, ninguno","mujer",412,"2011",9201
"angol","mapuche","sí, lee y escribe","mujer",1868,"2011",9201
"antofagasta","mapuche","sí, lee y escribe","mujer",2104,"2011",2101
"antofagasta","quechua","sí, lee y escribe","hombre",70,"2011",2101
"antofagasta","rapa nui (pascuense)","sí, lee y escribe","hombre",16,"2011",2101
"antofagasta","aymara","sí, lee y escribe","hombre",586,"2011",2101
"antofagasta","rapa nui (pascuense)","sí, lee y escribe","mujer",16,"2011",2101
"antofagasta","no pertenece a ningún pueblo indígena","no, sólo escribe","hombre",37,"2011",2101
"antofagasta","no pertenece a ningún pueblo indígena","no, sólo lee","hombre",399,"2011",2101
"antofagasta","no pertenece a ningún pueblo indígena","no, ninguno","hombre",619,"2011",2101
"antofagasta","atacameño (likán antai)","no, ninguno","hombre",17,"2011",2101
"antofagasta","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",122928,"2011",2101
"antofagasta","diaguita","sí, lee y escribe","mujer",705,"2011",2101
"antofagasta","aymara","sí, lee y escribe","mujer",731,"2011",2101
"antofagasta","quechua","sí, lee y escribe","mujer",200,"2011",2101
"antofagasta","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",136347,"2011",2101
"antofagasta","coya","sí, lee y escribe","hombre",117,"2011",2101
"antofagasta","atacameño (likán antai)","sí, lee y escribe","hombre",893,"2011",2101
"antofagasta","diaguita","sí, lee y escribe","hombre",729,"2011",2101
"antofagasta","mapuche","sí, lee y escribe","hombre",1946,"2011",2101
"antofagasta","coya","sí, lee y escribe","mujer",89,"2011",2101
"antofagasta","no pertenece a ningún pueblo indígena","no, ninguno","mujer",1002,"2011",2101
"antofagasta","atacameño (likán antai)","sí, lee y escribe","mujer",860,"2011",2101
"antofagasta","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",189,"2011",2101
"antuco","no pertenece a ningún pueblo indígena","no, ninguno","hombre",95,"2011",8302
"antuco","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",1177,"2011",8302
"antuco","no pertenece a ningún pueblo indígena","no, sólo lee","hombre",75,"2011",8302
"antuco","no pertenece a ningún pueblo indígena","no, sólo escribe","hombre",12,"2011",8302
"antuco","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",1132,"2011",8302
"antuco","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",45,"2011",8302
"antuco","mapuche","sí, lee y escribe","hombre",37,"2011",8302
"antuco","no pertenece a ningún pueblo indígena","no, sólo escribe","mujer",12,"2011",8302
"antuco","mapuche","sí, lee y escribe","mujer",48,"2011",8302
"antuco","no pertenece a ningún pueblo indígena","no, ninguno","mujer",130,"2011",8302
"arauco","no pertenece a ningún pueblo indígena","no, sólo lee","hombre",570,"2011",8202
"arauco","mapuche","sí, lee y escribe","mujer",2617,"2011",8202
"arauco","mapuche","sí, lee y escribe","hombre",1795,"2011",8202
"arauco","no pertenece a ningún pueblo indígena","no, ninguno","hombre",204,"2011",8202
"arauco","yagán (yámana)","sí, lee y escribe","mujer",73,"2011",8202
"arauco","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",13691,"2011",8202
"arauco","mapuche","no, ninguno","mujer",202,"2011",8202
"arauco","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",12579,"2011",8202
"arauco","no pertenece a ningún pueblo indígena","no, ninguno","mujer",587,"2011",8202
"arauco","mapuche","no, ninguno","hombre",77,"2011",8202
"arauco","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",219,"2011",8202
"arica","aymara","no, sólo escribe","mujer",41,"2011",15101
"arica","no pertenece a ningún pueblo indígena","no, ninguno","mujer",291,"2011",15101
"arica","aymara","sí, lee y escribe","hombre",14247,"2011",15101
"arica","mapuche","sí, lee y escribe","mujer",1496,"2011",15101
"arica","mapuche","no, ninguno","mujer",8,"2011",15101
"arica","atacameño (likán antai)","sí, lee y escribe","hombre",165,"2011",15101
"arica","quechua","sí, lee y escribe","mujer",356,"2011",15101
"arica","quechua","no, ninguno","hombre",14,"2011",15101
"arica","quechua","sí, lee y escribe","hombre",230,"2011",15101
"arica","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",50824,"2011",15101
"arica","mapuche","no, ninguno","hombre",31,"2011",15101
"arica","aymara","no, ninguno","hombre",103,"2011",15101
"arica","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",45351,"2011",15101
"arica","no pertenece a ningún pueblo indígena","no, sólo escribe","mujer",118,"2011",15101
"arica","quechua","no, ninguno","mujer",13,"2011",15101
"arica","coya","sí, lee y escribe","hombre",76,"2011",15101
"arica","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",177,"2011",15101
"arica","mapuche","no, sólo lee","mujer",24,"2011",15101
"arica","aymara","no, sólo lee","hombre",91,"2011",15101
"arica","aymara","sí, lee y escribe","mujer",15356,"2011",15101
"arica","diaguita","sí, lee y escribe","mujer",417,"2011",15101
"arica","aymara","no, sólo lee","mujer",241,"2011",15101
"arica","rapa nui (pascuense)","sí, lee y escribe","mujer",27,"2011",15101
"arica","aymara","no, sólo escribe","hombre",16,"2011",15101
"arica","kawésqar (alacalufes)","sí, lee y escribe","mujer",15,"2011",15101
"arica","no pertenece a ningún pueblo indígena","no, ninguno","hombre",278,"2011",15101
"arica","rapa nui (pascuense)","sí, lee y escribe","hombre",6,"2011",15101
"arica","diaguita","sí, lee y escribe","hombre",282,"2011",15101
"arica","diaguita","no, sólo lee","hombre",13,"2011",15101
"arica","no pertenece a ningún pueblo indígena","no, sólo lee","hombre",231,"2011",15101
"arica","aymara","no, ninguno","mujer",292,"2011",15101
"arica","atacameño (likán antai)","sí, lee y escribe","mujer",126,"2011",15101
"arica","mapuche","sí, lee y escribe","hombre",1086,"2011",15101
"arica","coya","sí, lee y escribe","mujer",84,"2011",15101
"arica","no pertenece a ningún pueblo indígena","no, sólo escribe","hombre",53,"2011",15101
"aysén","no pertenece a ningún pueblo indígena","no, sólo lee","hombre",18,"2011",11201
"aysén","mapuche","no, sólo escribe","hombre",6,"2011",11201
"aysén","mapuche","no, ninguno","mujer",174,"2011",11201
"aysén","rapa nui (pascuense)","sí, lee y escribe","mujer",4,"2011",11201
"aysén","mapuche","no, sólo escribe","mujer",14,"2011",11201
"aysén","aymara","sí, lee y escribe","mujer",27,"2011",11201
"aysén","kawésqar (alacalufes)","no, ninguno","hombre",7,"2011",11201
"aysén","kawésqar (alacalufes)","sí, lee y escribe","hombre",98,"2011",11201
"aysén","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",6621,"2011",11201
"aysén","yagán (yámana)","sí, lee y escribe","mujer",96,"2011",11201
"aysén","aymara","sí, lee y escribe","hombre",8,"2011",11201
"aysén","no pertenece a ningún pueblo indígena","no, ninguno","mujer",198,"2011",11201
"aysén","mapuche","sí, lee y escribe","hombre",1842,"2011",11201
"aysén","mapuche","no, sólo lee","mujer",29,"2011",11201
"aysén","no pertenece a ningún pueblo indígena","no, sólo escribe","hombre",19,"2011",11201
"aysén","mapuche","no, ninguno","hombre",53,"2011",11201
"aysén","no pertenece a ningún pueblo indígena","no, sólo escribe","mujer",41,"2011",11201
"aysén","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",6842,"2011",11201
"aysén","mapuche","sí, lee y escribe","mujer",2432,"2011",11201
"aysén","quechua","no, ninguno","hombre",10,"2011",11201
"aysén","no pertenece a ningún pueblo indígena","no, ninguno","hombre",276,"2011",11201
"aysén","kawésqar (alacalufes)","sí, lee y escribe","mujer",106,"2011",11201
"aysén","quechua","sí, lee y escribe","mujer",31,"2011",11201
"aysén","quechua","sí, lee y escribe","hombre",54,"2011",11201
"aysén","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",69,"2011",11201
"aysén","kawésqar (alacalufes)","no, sólo lee","mujer",6,"2011",11201
"buin","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",27450,"2011",13402
"buin","mapuche","sí, lee y escribe","hombre",840,"2011",13402
"buin","no pertenece a ningún pueblo indígena","no, sólo lee","hombre",257,"2011",13402
"buin","mapuche","sí, lee y escribe","mujer",926,"2011",13402
"buin","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",235,"2011",13402
"buin","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",24363,"2011",13402
"buin","no pertenece a ningún pueblo indígena","no, ninguno","mujer",1008,"2011",13402
"buin","no pertenece a ningún pueblo indígena","no, ninguno","hombre",475,"2011",13402
"bulnes","no pertenece a ningún pueblo indígena","no, sólo escribe","mujer",38,"2011",16102
"bulnes","no pertenece a ningún pueblo indígena","no, sólo escribe","hombre",146,"2011",16102
"bulnes","mapuche","sí, lee y escribe","hombre",218,"2011",16102
"bulnes","no pertenece a ningún pueblo indígena","no, ninguno","mujer",228,"2011",16102
"bulnes","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",6416,"2011",16102
"bulnes","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",8459,"2011",16102
"bulnes","mapuche","sí, lee y escribe","mujer",248,"2011",16102
"bulnes","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",36,"2011",16102
"bulnes","no pertenece a ningún pueblo indígena","no, ninguno","hombre",343,"2011",16102
"cabildo","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",131,"2011",5402
"cabildo","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",8959,"2011",5402
"cabildo","mapuche","sí, lee y escribe","hombre",47,"2011",5402
"cabildo","no pertenece a ningún pueblo indígena","no, ninguno","hombre",482,"2011",5402
"cabildo","aymara","sí, lee y escribe","mujer",58,"2011",5402
"cabildo","no pertenece a ningún pueblo indígena","no, sólo lee","hombre",58,"2011",5402
"cabildo","no pertenece a ningún pueblo indígena","no, ninguno","mujer",338,"2011",5402
"cabildo","mapuche","sí, lee y escribe","mujer",58,"2011",5402
"cabildo","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",7093,"2011",5402
"cabrero","no pertenece a ningún pueblo indígena","no, ninguno","mujer",1182,"2011",8303
"cabrero","mapuche","sí, lee y escribe","mujer",130,"2011",8303
"cabrero","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",379,"2011",8303
"cabrero","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",11327,"2011",8303
"cabrero","no pertenece a ningún pueblo indígena","no, sólo escribe","hombre",147,"2011",8303
"cabrero","no pertenece a ningún pueblo indígena","no, sólo lee","hombre",97,"2011",8303
"cabrero","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",10116,"2011",8303
"cabrero","no pertenece a ningún pueblo indígena","no, ninguno","hombre",678,"2011",8303
"cabrero","mapuche","no, ninguno","hombre",37,"2011",8303
"cabrero","mapuche","no, ninguno","mujer",44,"2011",8303
"calama","quechua","no, ninguno","hombre",47,"2011",2201
"calama","diaguita","no, ninguno","mujer",16,"2011",2201
"calama","quechua","sí, lee y escribe","hombre",904,"2011",2201
"calama","no pertenece a ningún pueblo indígena","no, sólo lee","hombre",275,"2011",2201
"calama","aymara","sí, lee y escribe","mujer",1062,"2011",2201
"calama","quechua","no, sólo lee","mujer",66,"2011",2201
"calama","atacameño (likán antai)","no, ninguno","mujer",230,"2011",2201
"calama","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",43365,"2011",2201
"calama","diaguita","sí, lee y escribe","mujer",1093,"2011",2201
"calama","atacameño (likán antai)","no, ninguno","hombre",51,"2011",2201
"calama","no pertenece a ningún pueblo indígena","no, ninguno","hombre",271,"2011",2201
"calama","no pertenece a ningún pueblo indígena","no, sólo escribe","mujer",29,"2011",2201
"calama","atacameño (likán antai)","no, sólo lee","mujer",31,"2011",2201
"calama","aymara","no, ninguno","mujer",25,"2011",2201
"calama","atacameño (likán antai)","sí, lee y escribe","hombre",6138,"2011",2201
"calama","aymara","sí, lee y escribe","hombre",1257,"2011",2201
"calama","coya","sí, lee y escribe","mujer",43,"2011",2201
"calama","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",116,"2011",2201
"calama","atacameño (likán antai)","sí, lee y escribe","mujer",6114,"2011",2201
"calama","no pertenece a ningún pueblo indígena","no, ninguno","mujer",447,"2011",2201
"calama","mapuche","sí, lee y escribe","hombre",770,"2011",2201
"calama","diaguita","sí, lee y escribe","hombre",836,"2011",2201
"calama","quechua","sí, lee y escribe","mujer",1557,"2011",2201
"calama","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",42095,"2011",2201
"calama","mapuche","sí, lee y escribe","mujer",524,"2011",2201
"calbuco","aymara","sí, lee y escribe","mujer",14,"2011",10102
"calbuco","no pertenece a ningún pueblo indígena","no, sólo escribe","hombre",22,"2011",10102
"calbuco","mapuche","sí, lee y escribe","mujer",2718,"2011",10102
"calbuco","no pertenece a ningún pueblo indígena","no, ninguno","hombre",858,"2011",10102
"calbuco","kawésqar (alacalufes)","sí, lee y escribe","mujer",51,"2011",10102
"calbuco","mapuche","sí, lee y escribe","hombre",1945,"2011",10102
"calbuco","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",10036,"2011",10102
"calbuco","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",276,"2011",10102
"calbuco","no pertenece a ningún pueblo indígena","no, ninguno","mujer",1033,"2011",10102
"calbuco","no pertenece a ningún pueblo indígena","no, sólo lee","hombre",20,"2011",10102
"calbuco","aymara","sí, lee y escribe","hombre",28,"2011",10102
"calbuco","mapuche","no, ninguno","hombre",111,"2011",10102
"calbuco","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",10527,"2011",10102
"calbuco","mapuche","no, ninguno","mujer",128,"2011",10102
"calbuco","no pertenece a ningún pueblo indígena","no, sólo escribe","mujer",22,"2011",10102
"calbuco","kawésqar (alacalufes)","sí, lee y escribe","hombre",51,"2011",10102
"caldera","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",4433,"2011",3102
"caldera","diaguita","sí, lee y escribe","hombre",297,"2011",3102
"caldera","atacameño (likán antai)","sí, lee y escribe","mujer",36,"2011",3102
"caldera","no pertenece a ningún pueblo indígena","no, ninguno","hombre",130,"2011",3102
"caldera","no pertenece a ningún pueblo indígena","no, sólo lee","hombre",29,"2011",3102
"caldera","mapuche","sí, lee y escribe","mujer",225,"2011",3102
"caldera","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",14,"2011",3102
"caldera","mapuche","sí, lee y escribe","hombre",62,"2011",3102
"caldera","diaguita","sí, lee y escribe","mujer",149,"2011",3102
"caldera","aymara","sí, lee y escribe","hombre",56,"2011",3102
"caldera","no pertenece a ningún pueblo indígena","no, ninguno","mujer",36,"2011",3102
"caldera","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",5279,"2011",3102
"caldera","coya","sí, lee y escribe","mujer",38,"2011",3102
"caldera","coya","sí, lee y escribe","hombre",36,"2011",3102
"caldera","aymara","sí, lee y escribe","mujer",38,"2011",3102
"calera","no pertenece a ningún pueblo indígena","no, ninguno","hombre",537,"2011",5502
"calera","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",18334,"2011",5502
"calera","mapuche","no, ninguno","mujer",58,"2011",5502
"calera","no pertenece a ningún pueblo indígena","no, ninguno","mujer",225,"2011",5502
"calera","diaguita","sí, lee y escribe","mujer",127,"2011",5502
"calera","no pertenece a ningún pueblo indígena","no, sólo escribe","mujer",75,"2011",5502
"calera","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",22725,"2011",5502
"calera","mapuche","sí, lee y escribe","mujer",299,"2011",5502
"calera","mapuche","sí, lee y escribe","hombre",58,"2011",5502
"calera","no pertenece a ningún pueblo indígena","no, sólo lee","hombre",98,"2011",5502
"calera de tango","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",192,"2011",13403
"calera de tango","no pertenece a ningún pueblo indígena","no, ninguno","hombre",540,"2011",13403
"calera de tango","no pertenece a ningún pueblo indígena","no, ninguno","mujer",182,"2011",13403
"calera de tango","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",11233,"2011",13403
"calera de tango","no pertenece a ningún pueblo indígena","no, sólo lee","hombre",26,"2011",13403
"calera de tango","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",11038,"2011",13403
"calera de tango","mapuche","sí, lee y escribe","mujer",87,"2011",13403
"calle larga","diaguita","sí, lee y escribe","hombre",41,"2011",5302
"calle larga","mapuche","sí, lee y escribe","hombre",113,"2011",5302
"calle larga","quechua","sí, lee y escribe","mujer",21,"2011",5302
"calle larga","quechua","sí, lee y escribe","hombre",21,"2011",5302
"calle larga","diaguita","sí, lee y escribe","mujer",41,"2011",5302
"calle larga","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",3595,"2011",5302
"calle larga","no pertenece a ningún pueblo indígena","no, ninguno","mujer",181,"2011",5302
"calle larga","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",47,"2011",5302
"calle larga","no pertenece a ningún pueblo indígena","no, sólo escribe","mujer",41,"2011",5302
"calle larga","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",4642,"2011",5302
"calle larga","mapuche","sí, lee y escribe","mujer",113,"2011",5302
"calle larga","no pertenece a ningún pueblo indígena","no, ninguno","hombre",231,"2011",5302
"camarones","aymara","sí, lee y escribe","hombre",429,"2011",15102
"camarones","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",195,"2011",15102
"camarones","aymara","no, sólo escribe","mujer",20,"2011",15102
"camarones","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",105,"2011",15102
"camarones","no pertenece a ningún pueblo indígena","no, sólo escribe","hombre",20,"2011",15102
"camarones","aymara","no, sólo lee","hombre",40,"2011",15102
"camarones","no pertenece a ningún pueblo indígena","no, sólo escribe","mujer",20,"2011",15102
"camarones","aymara","no, sólo escribe","hombre",20,"2011",15102
"camarones","aymara","sí, lee y escribe","mujer",328,"2011",15102
"camiña","quechua","sí, lee y escribe","mujer",45,"2011",1402
"camiña","quechua","sí, lee y escribe","hombre",15,"2011",1402
"camiña","no pertenece a ningún pueblo indígena","sí, lee y escribe","hombre",120,"2011",1402
"camiña","aymara","no, ninguno","hombre",17,"2011",1402
"camiña","no pertenece a ningún pueblo indígena","no, sólo escribe","hombre",3,"2011",1402
"camiña","aymara","no, sólo lee","mujer",23,"2011",1402
"camiña","quechua","no, sólo lee","mujer",15,"2011",1402
"camiña","no pertenece a ningún pueblo indígena","no, sólo escribe","mujer",3,"2011",1402
"camiña","no pertenece a ningún pueblo indígena","no, ninguno","hombre",18,"2011",1402
"camiña","aymara","no, sólo escribe","mujer",2,"2011",1402
"camiña","aymara","sí, lee y escribe","hombre",210,"2011",1402
"camiña","aymara","no, sólo escribe","hombre",2,"2011",1402
"camiña","aymara","no, sólo lee","hombre",18,"2011",1402
"camiña","no pertenece a ningún pueblo indígena","no, ninguno","mujer",21,"2011",1402
"camiña","aymara","sí, lee y escribe","mujer",175,"2011",1402
"camiña","aymara","no, ninguno","mujer",31,"2011",1402
"camiña","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",37,"2011",1402
"canela","no pertenece a ningún pueblo indígena","no, sólo lee","mujer",37,"2011",4202
"canela","no pertenece a ningún pueblo indígena","sí, lee y escribe","mujer",2439,"2011",4202
"canela","mapuche","sí, lee y escribe","hombre",25,"2011",4202
"canela","no pertenece a ningún pueblo indígena","no, sólo escribe","mujer",23,"2011",4202
"canela","no pertenece a ningún pueblo indígena","no, sólo lee","hombre",23,"2011",4202
"canela","aymara","sí, lee y escribe","mujer",20,"2011",4202
"canela","mapuche","no, sólo lee","mujer",26,"2011",4202
"canela","diaguita","sí, lee y escribe","hombre",63,"2011",4202
